Start_Time,ORB_Range,ORB_Mid,ORB_Size_ATR_Ratio,Gap_From_PrevClose,Gap_From_SessionOpen,WickTop_ORB,WickBottom_ORB,ORB_DirectionBias,ORB_VolumeRatio,HighLowSymmetry,ORB_Slope,ORB_StdDev,ORB_MomentumScore,Return_1,Return_3,Return_5,Return_10,ATR_Diff_1,ATR_Diff_5,RSI_0,RSI_Change_5,MACD_Hist_0,MACD_Hist_Change_5,Stoch_K_0,EMA9_Gap,EMA9_Slope,EMA21_Gap,EMA21_Slope,VWAP_Gap,VWAP_Slope,BullishCandleRatio_5,VolumeSpikeScore,PrevDayHigh_Dist,PrevDayLow_Dist,GapUpOrDown,End_Time,Profit,Label
5/23/2024 9:49:00 AM,71.25,20146.88,4.88,15775.75,15775.75,1.5,8,-1,1.5,-0.16,-2.7667,14.6285,-0.91,-0.0007,-0.0013,-0.0012,-0.0025,0.6261,2.7978,23.16,-4.4,-15.77,-1.28,47.73,-21.93,-12.15,-38.2,-12.37,-46.47,23.89,0.8,0.44,15845.5,15774.25,1,5/23/2024 10:11:00 AM,-10.68,0
5/23/2024 10:41:00 AM,71.25,20146.88,5.31,15775,15776,2.75,5,-1,0.98,-0.03,2.9667,11.6863,-0.24,-0.0002,0.0001,0.0005,0.0017,-0.1856,-1.404,59.21,3.17,3.73,3.57,60.99,7.32,10.9,15.19,7.69,-10.61,22.69,0.8,0.12,15845,15773.75,1,5/23/2024 10:54:00 AM,1334.32,1
5/24/2024 9:46:00 AM,44.25,19954.88,3.68,15633.25,15632.75,2,0.25,1,1.23,1.07,2.3667,10.8188,0.87,0.0005,0.0011,0.0018,0.0008,0.0552,0.3334,66.18,21.53,2.3,0.83,91.49,16.78,11.9,22.38,5.97,41.68,-5.68,1,0.41,15640,15596.75,1,5/24/2024 9:49:00 AM,-485.68,0
5/24/2024 10:01:00 AM,44.25,19954.88,3.07,15612.75,15612.25,4.5,0.25,1,3.23,1.34,0.7833,16.272,2.93,0.0021,0.0027,0.0025,0.0022,2.5076,1.9692,65.43,22,-1.42,-1.86,78.81,36.1,7.38,37.39,1.22,49.22,2.37,0.8,2.01,15640,15595.75,1,5/24/2024 10:04:00 AM,-305.68,0
5/27/2024 10:08:00 AM,33,20094.25,8,15743.25,15743.25,0,1.25,-1,1.47,-0.02,-0.8333,2.331,-0.97,-0.0002,-0.0005,-0.0003,-0.0002,0.0866,0.2637,33.06,-6.52,-2.45,-0.71,24.65,-5.62,-2.28,-8.95,-2.43,4.42,-11.67,0.2,0.37,15772.25,15739.75,1,5/27/2024 10:36:00 AM,-170.68,0
5/27/2024 10:59:00 AM,33,20094.25,10.07,15770.25,15770.25,3,0,1,2.45,1.02,1.05,4.8189,1.07,0.0001,0.0003,0.0005,0.0007,0.2478,0.6743,85.72,10.04,4.74,0.96,79.34,6.26,6.52,11.88,5.12,35.3,-25.63,1,0.46,15773.25,15740.25,1,5/27/2024 11:25:00 AM,324.32,1
5/28/2024 9:45:00 AM,48,20112.25,3.93,15755.25,15755.25,1,3.5,-1,1.48,-0.33,-3.1833,14.1674,-1.64,-0.001,-0.0016,-0.0019,-0.0019,0.9452,1.3325,29.62,-18.1,-4.64,-2.51,15.05,-23.51,-10.62,-32.38,-7.38,-49.41,18.32,0.4,0.8,15799.25,15751.75,1,5/28/2024 10:11:00 AM,-495.68,0
5/28/2024 10:14:00 AM,48,20112.25,4,15757.75,15757.75,1,1,-1,0.76,-0.07,1.8,15.1735,-0.75,-0.0004,-0.0007,0,0,-0.077,-1.2713,52.45,-2.99,1.44,5.63,38.47,-2.73,9.04,3.71,7.03,-20.92,18.42,0.4,0.11,15799.75,15752.25,1,5/28/2024 10:28:00 AM,-275.68,0
5/29/2024 9:51:00 AM,60,19987.5,4.38,15671,15672,4.25,0.25,1,2.1,1.26,2.2333,11.7894,1.82,0.0012,0.0015,0.0018,0.0015,1.2151,0.758,72.01,16.45,6.39,0.38,75.79,26.29,12.71,35.14,7.97,9.57,30.35,1,1.37,15680.5,15620.5,1,5/29/2024 3:52:00 PM,-555.68,0
5/30/2024 10:14:00 AM,72.5,19933,5.12,15561.25,15563.25,1,12.25,-1,1.36,-0.01,-2.6667,16.6432,-0.21,-0.0002,-0.0015,-0.0026,-0.0015,0.1618,1.6238,29.02,-27.66,-3.31,-2.43,20.18,-22.75,-23.23,-32.48,-11.38,-32.28,-18.22,0.2,0.06,15631.25,15558.75,1,5/30/2024 10:17:00 AM,-570.68,0
5/30/2024 10:34:00 AM,72.5,19933,6.07,15562,15562.5,2.75,1.5,-1,1.52,-0.04,-1.5167,9.5118,-0.57,-0.0004,-0.0013,-0.0013,-0.0016,-0.0721,-0.2681,31.77,-15.09,-3.38,-0.21,7.4,-17.86,-11.37,-23.71,-5.86,-33.22,3.8,0.2,0.42,15630.75,15558.25,1,5/30/2024 11:05:00 AM,1189.32,1
5/31/2024 9:47:00 AM,53,19802,3.39,15449.5,15451.5,19,0,-1,1.37,-0.03,-2.1667,16.4435,-0.93,-0.0008,-0.0027,-0.0021,-0.0015,1.3751,3.0932,33.83,-16.79,-5.03,2.96,14.51,-28.78,-6.78,-34.4,-3.36,-5.99,-36.93,0.4,0.53,15489.5,15439,1,5/31/2024 10:14:00 AM,1554.32,1
6/3/2024 9:52:00 AM,51.25,19923.88,3.43,15578.25,15578.25,1,13.5,-1,2.22,-0.2,-2.1,15.1275,-1.81,-0.0013,-0.0027,-0.0031,-0.0025,2.0442,3.2148,33.61,-35.62,7.97,-0.74,14.43,-35.92,-11.9,-35.85,-1.17,10.2,-71.53,0.2,0.87,15612.5,15562.25,1,6/3/2024 10:01:00 AM,-600.68,0
6/3/2024 10:02:00 AM,51.25,19923.88,2.6,15566.75,15566.75,10.75,0.5,-1,1.47,-0.42,-4.85,23.8795,-1.44,-0.0014,-0.0003,0,-0.0006,1.5246,3.6322,40.36,6.41,-6.76,-5.75,33.64,-12.45,-7.27,-23.31,-8.79,-2.72,9.64,0.4,0.51,15611,15560.25,1,6/3/2024 10:04:00 AM,-195.68,0
6/4/2024 10:02:00 AM,69.25,19815.88,3.8,15495,15494,5,4,1,2.39,1.12,2.6167,16.7,1.47,0.0013,0.0029,0.0033,0.0022,1.3494,5.1381,66.57,30.6,-2.63,-1.2,80.75,39.31,8.7,41.96,1.36,53.73,7.61,0.6,0.53,15513.5,15444.25,1,6/4/2024 10:06:00 AM,-735.68,0
6/4/2024 10:15:00 AM,69.25,19815.88,3.45,15450.75,15452.75,1.25,11,-1,1.26,-0.04,-1.5833,23.961,-0.51,-0.0005,-0.0011,-0.0008,-0.0027,0.1854,-0.2769,38.84,-3.35,-3.92,-3.26,27.71,-18.84,-11.83,-27.71,-7.78,-27.5,6.42,0.2,0.53,15512.5,15443.25,1,6/4/2024 10:17:00 AM,-215.68,0
6/5/2024 9:53:00 AM,40,20033.5,3.01,15703,15704,3,0,1,1.77,1.07,1.5833,8.7786,1.19,0.0008,0.0008,0.0007,0.0014,0.4199,1.8569,61.97,5.82,1.08,1.34,69.72,16.26,4.48,19.76,2.8,62.02,-48.52,0.2,0.53,15716,15676,1,6/5/2024 10:01:00 AM,-535.68,0
6/5/2024 10:24:00 AM,40,20033.5,2.95,15713.5,15718,0.25,1.25,1,2.13,1.36,2.3167,11.026,1.14,0.0008,0.0013,0.0017,0.0016,0.265,-0.9683,68.98,20.73,0.25,1.89,83.44,21.01,12.53,26.1,5.7,61.27,-29.02,0.8,0.57,15714.5,15674.5,1,6/5/2024 10:37:00 AM,1349.32,1
6/6/2024 9:47:00 AM,30.25,20300.38,2.44,15947,15949,0,5,-1,1.81,-0.43,-1.8667,9.7136,-1.11,-0.0007,-0.0016,-0.0016,-0.0019,0.4902,0.7596,33.85,-17.65,0.82,-1.77,18.34,-22.02,-10.46,-26.22,-4.46,-21.68,-11.73,0.4,0.67,15976.5,15948.75,1,6/6/2024 10:37:00 AM,-500.68,0
6/6/2024 10:52:00 AM,30.25,20300.38,2.97,15948.25,15949.75,0.25,5.75,-1,1.69,-0.21,-1.25,6.1371,-0.78,-0.0004,-0.0011,-0.0011,-0.0008,0.2926,0.1439,41.12,-21.27,5.87,-1.31,19.32,-13.57,-5.25,-12.29,0.1,-4.42,-17.08,0.4,0.56,15976.5,15946.75,1,6/6/2024 10:56:00 AM,-280.68,0
6/7/2024 9:52:00 AM,53.25,20218.88,3.51,15902.25,15903.25,4.5,0.25,1,1.78,1.23,2.6,16.7826,1.23,0.0009,0.0017,0.0013,0.0031,0.6392,0.4795,66.08,8.92,2.44,3.23,83.38,24.88,14.48,33.27,8.06,25.2,4.63,0.8,0.53,15908.5,15855.25,1,6/7/2024 9:58:00 AM,-615.68,0
6/7/2024 10:18:00 AM,53.25,20218.88,4.11,15904.25,15906.75,2.75,1.25,1,1.86,1.11,0.9333,6.1254,0.66,0.0004,0.0007,0.0008,0.0006,-0.0349,0.0841,59.86,8.79,1.93,-0.42,64,12.37,5.24,14.95,2.62,17.4,2.35,0.6,0.68,15907,15853.75,1,6/7/2024 10:22:00 AM,-160.68,0
6/10/2024 10:23:00 AM,46,20200.5,4.37,15888.75,15888.75,1,2.25,1,1.16,1.11,1.5833,9.2945,0.55,0.0003,0.001,0.0013,0.0015,-0.1181,-0.1869,65.26,15.35,2.16,0.96,89.36,15.34,10.94,20.77,5.58,19.21,10.12,1,0.19,15889,15844,1,6/10/2024 11:10:00 AM,1049.32,1
6/11/2024 9:48:00 AM,41.25,20266.63,3.12,15910.25,15911.25,0.75,4.5,-1,2.43,-0.78,-3.1,15.7588,-2.57,-0.0017,-0.0021,-0.0029,-0.0029,2.0017,3.5283,27.49,-29.94,1.23,-2.2,17.52,-37.74,-16.08,-43.84,-6.55,-51.27,-7.98,0.4,1.21,15949.75,15908.5,1,6/11/2024 10:01:00 AM,-535.68,0
6/11/2024 10:32:00 AM,41.25,20266.63,3.95,15944.75,15945.75,2.25,2,1,0.98,1.01,1.35,9.2377,0.43,0.0002,0.0002,0.0007,0.0009,-0.1308,-0.333,66.59,6.31,7.66,1.51,60.11,7.99,10.21,16.78,8.12,29.08,-14,0.6,-0.15,15948.75,15907.5,1,6/11/2024 11:44:00 AM,-10.68,0
6/12/2024 9:45:00 AM,102.25,20625.63,8.34,16340,16339.5,0.5,9.5,1,0.96,1.04,5.2667,26.1629,0.35,0.0002,0.001,0.0017,0.0022,0.1531,0.4429,75.53,10.86,9.08,6.57,98.07,23.92,27.82,41.27,17.81,112,-76.5,1,0.02,16339.75,16239,1,6/12/2024 10:29:00 AM,1219.32,1
6/13/2024 10:11:00 AM,45.25,20840.63,3.88,16499.75,16500.25,0.75,0,-1,1.62,-0.13,-1.65,8.8405,-2.1,-0.0012,-0.0012,-0.001,-0.0016,1.0459,0.1363,34.8,-11.59,-1.07,-0.57,30.66,-20.35,-4.93,-23.83,-2.67,-22.12,0.7,0.6,1.06,16526.25,16481,1,6/13/2024 10:24:00 AM,1159.32,1
6/14/2024 9:46:00 AM,46.25,20780.13,4.63,16461,16460.5,2.75,1.25,1,1.06,1.1,2.0333,11.1631,1.05,0.0005,0.0008,0.0007,0.0015,0.3469,0.1356,68.78,5.64,7.63,1.55,66.95,14.09,6.96,23.04,6.89,24.91,-13,0.4,0.37,16466.25,16421,1,6/14/2024 10:14:00 AM,-405.68,0
6/14/2024 10:17:00 AM,46.25,20780.13,3.62,16461.5,16464,2,1.25,1,0.61,1.14,-0.7,8.4782,0.74,0.0004,0.0005,0.0002,0,-0.0024,0.321,51.09,4.84,-0.08,-4.02,67.06,5.14,-6.59,1.49,-4.69,17.92,-15.5,0.4,-0.41,16464.75,16418.5,1,6/14/2024 10:38:00 AM,-360.68,0
6/17/2024 9:48:00 AM,45.75,20890.13,4.48,16545.5,16545.5,0,3,-1,1.14,-0.08,-1.9833,7.6018,-1.86,-0.0009,-0.0009,-0.0011,-0.0012,0.9063,1.8713,30.98,-15.49,-1.77,-1.07,39.04,-17.03,-8.61,-21.27,-4.61,-37.47,12.06,0.4,0.31,16575.5,16530.25,1,6/17/2024 9:59:00 AM,-415.68,0
6/17/2024 10:11:00 AM,45.75,20890.13,4.49,16566.75,16566.75,1,0.25,1,1.6,1.03,3.7667,10.7697,0.93,0.0005,0.0007,0.0007,0.0014,0.0425,-0.9227,69.38,6.65,4.19,4.19,82.22,14.82,12.49,24.01,8.77,18.47,-0.63,0.8,0.53,16574.5,16529.25,1,6/17/2024 10:26:00 AM,-415.68,0
6/18/2024 9:50:00 AM,38.25,21138.88,3.56,16787.25,16788.25,3.25,1.5,-1,0.94,-0.14,-2.15,10.7259,-0.91,-0.0005,-0.0004,-0.0007,-0.0006,0.288,0.0254,36.16,-8.07,-3.38,-2.2,41.55,-11.27,-7.75,-17.25,-5.54,-29.04,14.29,0.4,0.12,16821,16782.75,1,6/18/2024 9:58:00 AM,-435.68,0
6/18/2024 10:00:00 AM,38.25,21138.88,2.95,16803,16802.5,0.5,3.75,-1,1.19,-0.05,-0.8167,8.902,-1.7,-0.001,-0.0006,-0.0002,0.0002,1.0227,0.7546,44.64,-1.98,-3.97,1.29,56.48,-7.9,6.11,-9.29,1.08,-22.85,22.51,0.8,0.16,16821,16782.75,1,6/18/2024 10:08:00 AM,-425.68,0
6/19/2024 10:31:00 AM,17.25,21182.88,9.83,16835.75,16837.75,0.25,0.75,-1,1.18,-0.01,-0.3667,1.9149,-0.14,0,-0.0001,-0.0002,-0.0002,-0.0388,-0.0265,31.03,-15.32,-0.67,-0.46,20.37,-2.01,-2.53,-3.32,-1.48,2.17,-6.75,0,-0.1,16853,16835.75,1,6/19/2024 10:35:00 AM,169.32,1
6/19/2024 10:54:00 AM,17.25,21182.88,7.54,16835.25,16836.75,0.5,0.25,-1,0.95,-0.04,0.2167,2.3055,-0.33,0,-0.0002,-0.0001,-0.0001,-0.0606,-0.1455,44.98,-8.67,0.26,0.66,14.09,-2.04,-0.7,-1.62,0.21,1.64,-5.56,0.4,0.32,16852.5,16835.25,1,6/19/2024 11:02:00 AM,-95.68,0
6/20/2024 9:45:00 AM,56.25,21165.63,4.61,16849.75,16849.75,1,2.75,1,1,1.1,0.9667,16.066,1.05,0.0006,0.0013,0.0013,0.0027,0.3315,0.265,63.34,15.73,-6.16,3.57,92.09,20.51,15.33,22.53,4.73,-11.6,42.27,0.8,0.25,16856.75,16801,1,6/20/2024 9:52:00 AM,-495.68,0
6/20/2024 10:10:00 AM,56.25,21165.63,5.05,16801.25,16801.25,0.25,5.25,-1,1.39,-0.12,-3.0167,12.955,-0.76,-0.0004,-0.0011,-0.0013,-0.002,0.2205,0.3195,26.26,-12.02,-6.38,-3.2,18.28,-19.69,-16.25,-30.72,-10.58,-69.87,40.37,0.2,0.18,16855.75,16800,1,6/20/2024 10:19:00 AM,1109.32,1
6/21/2024 9:46:00 AM,64.75,20946.63,3.62,16589.25,16588.75,1,15.75,-1,1.45,-0.06,-1.45,14.322,-0.85,-0.0008,-0.0017,-0.0014,-0.0023,1.1614,2.5876,37.51,-6.89,-8.19,-2.24,24.26,-19.87,-12.45,-31.37,-9.57,-43.65,14.57,0.6,0.57,16642,16578.25,1,6/21/2024 10:17:00 AM,-720.68,0
6/21/2024 10:23:00 AM,64.75,20946.63,4.17,16588.5,16593.5,3.5,0.25,-1,1.07,-0.04,0.3167,15.6468,-1.01,-0.0008,-0.0011,-0.0011,-0.0005,0.3061,0.093,46.75,-13.16,5.9,3.48,30.45,-14.47,-0.47,-8.23,4.44,-25.27,0.86,0.4,0.16,16640,16575.25,1,6/21/2024 10:48:00 AM,-105.68,0
6/24/2024 9:49:00 AM,76.75,20865.88,5.05,16503,16503,6.25,2.75,-1,1.42,-0.07,-4.4667,20.1256,-1.15,-0.0009,-0.0012,-0.0003,-0.0023,0.8701,2.0805,36.13,2.3,-3.71,-4.14,39.24,-21.61,-9.1,-30.3,-7.11,-67.41,56.08,0.6,0.35,16566.75,16490.5,1,6/24/2024 9:54:00 AM,-615.68,0
6/24/2024 10:02:00 AM,76.75,20865.88,4.24,16559.75,16559.75,2.75,1,1,1.53,1.27,4.55,30.6538,1.55,0.0013,0.0017,0.003,0.0039,1.0494,1.8405,69.05,16.1,3.58,7.6,85.98,39.91,29.72,55.41,16.57,39.73,19.94,0.6,0.57,16566.25,16490.5,1,6/24/2024 10:04:00 AM,-340.68,0
6/25/2024 9:48:00 AM,49.5,20756,3.82,16439,16440,1.25,1.75,1,0.85,1.11,1.3667,14.0711,0.73,0.0005,0.0011,0.0009,0.0025,-0.0346,0.8295,61.48,7.9,-2.23,3.47,86.87,15.67,13.78,19.44,5.84,39.36,-20.19,0.8,0.01,16443.25,16393.75,1,6/25/2024 9:56:00 AM,-525.68,0
6/25/2024 10:01:00 AM,49.5,20756,3.73,16434,16433.5,4.75,3.75,1,1.71,1.17,0.9167,6.095,1.36,0.0009,0.0006,0.001,0.0005,1.0189,0.3755,62.43,13.47,1.66,0.47,61.26,13.9,4.94,17.19,2.92,38.79,-14.62,0.4,0.99,16443.75,16394.25,1,6/25/2024 11:15:00 AM,1319.32,1
6/26/2024 9:46:00 AM,33.5,20875,2.41,16549.75,16549.25,0.25,5.5,1,0.94,1.16,2.2333,10.3136,0.79,0.0005,0.0009,0.0005,0.0014,0.2179,1.6518,60.08,0.13,4.06,1.65,92.36,14.45,7.89,21.65,5.66,-17.21,33.37,0.6,0,16554.75,16522.25,1,6/26/2024 10:29:00 AM,-10.68,0
6/27/2024 10:15:00 AM,111.75,20984.63,6.86,16689.25,16691.25,1.75,3.75,1,2.18,1.09,3.3833,15.2492,1.4,0.0011,0.0015,0.0026,0.0024,0.9193,0.58,70.46,19.92,5.6,2,86.61,32.14,21.59,43.15,11.54,93.97,-38.39,1,0.83,16702.5,16590.75,1,6/27/2024 10:20:00 AM,-655.68,0
6/28/2024 9:45:00 AM,61.5,21009,4.84,16699,16698.5,2,0.25,1,0.6,1.04,2.2,19.455,0.55,0.0003,0.0012,0.0008,0.0029,-0.2651,0.2443,65.74,5.56,0.54,5.03,92.08,17.83,12.33,25.72,7.42,5.9,8.85,0.4,-0.25,16702.75,16642.75,1,6/28/2024 10:01:00 AM,1264.32,1
7/1/2024 9:45:00 AM,66,20891.75,3.84,16538.75,16538.75,0.5,5.75,-1,0.83,-0.02,-3.5,15.6867,-1.05,-0.0009,-0.0007,-0.0017,-0.0007,0.5812,2.0323,36.82,-10.32,-6.51,-2.55,42.4,-19.47,-16.99,-29.27,-10.7,-43.2,2.29,0.6,-0.04,16587.75,16522.25,1,7/1/2024 10:01:00 AM,-10.68,0
7/1/2024 10:07:00 AM,66,20891.75,3.81,16522.5,16522.5,1,5.25,-1,0.62,-0.05,3.3,26.7372,-0.29,-0.0003,0.0006,-0.0001,0.0024,-0.4674,-1.3606,54.95,-2.14,-8.08,10.54,78.54,9.3,16.91,14.59,7.94,-25.14,25.31,0.6,-0.3,16586.25,16521.25,1,7/1/2024 10:15:00 AM,1729.32,1
7/1/2024 10:35:00 AM,66,20891.75,3.81,16534.5,16534.5,1.5,0,-1,0.79,-0.09,-0.0667,9.7572,-1.12,-0.0009,-0.0007,-0.0011,-0.0004,0.2816,-1.0748,50.24,-10.86,9.42,2.8,40.09,-11.27,0.34,-2.38,6.01,-15.77,-4.56,0.6,0.04,16586.25,16521.25,1,7/1/2024 10:37:00 AM,-700.68,0
7/1/2024 10:39:00 AM,66,20891.75,3.59,16522.75,16522.75,2,3,-1,0.8,-0.08,-1.75,6.8979,-0.38,-0.0003,-0.0003,-0.0009,-0.001,-0.4898,1.3106,49.52,-9.47,8.53,-0.88,36.99,-8.91,-4.43,-3.79,1.92,-14.9,-1.18,0.6,-0.36,16587.25,16522.25,1,7/1/2024 10:56:00 AM,974.32,1
7/2/2024 9:47:00 AM,106,20968.75,6.15,16680.25,16682.25,5.75,3,1,0.98,1.09,5.7,25.4295,0.7,0.0006,0.0014,0.0019,0.004,0.2701,1.9495,77.86,0.6,21.59,6.13,79.15,28.49,31.33,55.08,24.74,99.24,-59.24,0.8,0.01,16682.75,16579.25,1,7/2/2024 9:51:00 AM,-695.68,0
7/2/2024 10:09:00 AM,106,20968.75,5.5,16675.5,16674.5,5.25,3.75,1,1.24,1.02,0.6333,8.9109,0.57,0.0005,0.0005,0.001,0.0011,0.0566,-0.1257,61.4,6.28,8.9,-2.07,57.57,14.9,9.23,21.52,6.31,75.56,-54.48,0.8,0.23,16684.75,16578.75,1,7/2/2024 10:11:00 AM,-555.68,0
7/3/2024 9:50:00 AM,51.75,21180.63,4.09,16856.75,16857.75,1,1,1,0.93,1.01,0.4167,6.8827,1.05,0.0006,0.0002,0.0004,0.0008,0.1987,0.2378,62.36,1.31,8.15,0.26,65.19,10.22,6.65,17.93,6.38,23.54,-10.95,0.4,0.15,16869.5,16817.75,1,7/3/2024 10:01:00 AM,-510.68,0
7/3/2024 10:06:00 AM,51.75,21180.63,3.26,16869.5,16868.5,2.75,4,1,0.76,1.08,0.45,7.8653,0.25,0.0002,0.0002,0.0011,-0.0001,-0.3926,0.243,55,11.19,6.06,-2.67,64.61,4.8,-0.21,7.46,1.34,22.67,-12.17,0.4,-0.2,16869.5,16817.75,1,7/3/2024 10:11:00 AM,-280.68,0
7/4/2024 9:50:00 AM,18.75,21335.88,6.14,16990.5,16990.5,3.25,0.5,-1,1.1,-0.03,-0.2,2.229,-0.49,-0.0001,-0.0001,-0.0003,-0.0004,0.169,0.1712,25.87,-11.51,-3.52,-0.08,18.52,-3.61,-3.55,-7.04,-3.01,-15.37,8.7,0.4,0.28,17008.25,16990,1,7/4/2024 10:41:00 AM,299.32,1
7/5/2024 9:47:00 AM,56,21405.75,3.78,17047.75,17047.75,3.5,6.25,-1,1.47,-0.08,-2.15,16.1381,-0.76,-0.0005,-0.0016,-0.0023,-0.0016,0.4771,2.5656,39.39,-29.09,10.24,-0.96,14.6,-27.36,-13.02,-25.16,-0.59,-10.63,-39.28,0.6,0.47,17096.25,17040.75,1,7/5/2024 9:49:00 AM,-595.68,0
7/5/2024 9:56:00 AM,56,21405.75,3.49,17086.75,17086.75,7.25,1,1,1.68,1.14,1.4,17.7225,1.11,0.0008,0.0012,0.0014,0.0027,0.7664,0.8853,65.87,8.97,6.56,0.13,77.49,24.3,15.77,33.37,8.9,53.7,-20.78,0.8,0.7,17096.25,17040.75,1,7/5/2024 10:10:00 AM,-440.68,0
7/8/2024 9:51:00 AM,44.25,21561.63,3.78,17225.75,17225.75,1.5,0,1,1.7,1.03,2.6,8.7269,2.01,0.0011,0.0011,0.0011,0.0014,1.0414,1.6169,64.38,16.78,-2.91,1.41,68.79,20.69,5.64,21.88,1.46,29.94,-6.61,0.4,0.62,17247.25,17203.5,1,7/8/2024 9:55:00 AM,-475.68,0
7/8/2024 10:37:00 AM,44.25,21561.63,3.75,17211,17211,3.75,7.5,-1,2.33,-0.11,-1.05,8.9967,-1.19,-0.0007,-0.0009,-0.0014,-0.0016,1.0349,1.3384,33.11,-17.56,-1.72,-0.82,21.43,-19.77,-10.51,-24.86,-5.15,-23.6,-8.23,0.4,0.81,17246.25,17203,1,7/8/2024 10:42:00 AM,-295.68,0
7/9/2024 10:26:00 AM,46.5,21680.25,3.72,17319,17323.5,2.5,2.25,-1,1.97,-0.16,-1.7833,14.5222,-0.62,-0.0004,-0.0013,-0.0021,-0.002,0.0011,1.5289,33.42,-22.99,1.91,-2.27,15.99,-26.34,-17.66,-31.68,-6.89,-22.92,-22.16,0.2,0.5,17365,17318.5,1,7/9/2024 10:46:00 AM,-505.68,0
7/9/2024 10:50:00 AM,46.5,21680.25,3.66,17333,17333.5,2,3.75,-1,1.58,-0.04,0.4667,8.4531,-1.24,-0.0007,-0.0008,-0.0006,-0.0002,0.6769,0.8271,45.33,-8.21,-0.77,4.03,42.65,-10.49,4.89,-8.21,3.52,-13.41,2.58,0.6,0.34,17365.5,17319,1,7/9/2024 10:54:00 AM,-250.68,0
7/10/2024 9:50:00 AM,46.5,21683.75,4.72,17360.75,17361.75,3.5,0.75,1,1.76,1.13,2.2167,13.0017,1.57,0.0007,0.0009,0.0009,0.0018,0.7611,1.0731,67.91,11.05,-1.06,3.37,68.01,17.31,11.17,21.62,5.39,35.93,-15.85,0.8,0.78,17370,17323.5,1,7/10/2024 9:52:00 AM,-400.68,0
7/10/2024 9:55:00 AM,46.5,21683.75,4.31,17363.25,17363.25,0.25,0.25,1,1.19,1.13,2.5333,8.8889,1.18,0.0006,0.001,0,0.0009,0.1893,0.9344,62.47,-5.43,1.48,2.55,69.64,13.12,3.94,17.95,3.42,33.58,-29.58,0.6,0.14,17370,17323.5,1,7/10/2024 10:24:00 AM,-435.68,0
7/11/2024 9:53:00 AM,50,21816.25,3.25,17461.25,17462.25,1.75,1.75,-1,1.21,-0.37,-3.2667,14.6327,-1.68,-0.0012,-0.0012,-0.0018,-0.0011,1.068,0.7836,27.2,-15.01,-7.98,-1.12,23.24,-27.99,-17.86,-39.07,-10.94,-60.73,17.23,0.2,0.27,17503.75,17453.75,1,7/11/2024 9:58:00 AM,-620.68,0
7/11/2024 10:06:00 AM,50,21816.25,3.33,17462.25,17461.25,0.75,6.75,-1,0.79,-0.04,-0.6667,12.8737,-0.67,-0.0005,-0.0007,-0.0001,0.0001,0.1915,-0.6043,43.81,-0.4,-7.22,2.79,44.14,-6.78,0.61,-10.27,-1.67,-38.68,30.18,0.4,-0.02,17504.25,17454.25,1,7/11/2024 10:14:00 AM,1494.32,1
7/12/2024 9:49:00 AM,52.75,21390.63,3.22,17076,17076,3.5,0,1,0.77,1.1,1.9667,13.1937,0.58,0.0005,0.0014,0.0011,0.0016,-0.2412,0.9352,64.28,6.74,5.61,1.47,89.38,17.32,7.92,26.01,6.2,46.47,-24.39,0.4,-0.21,17080,17027.25,1,7/12/2024 10:01:00 AM,1634.32,1
7/15/2024 9:45:00 AM,65.5,21572.5,4.09,17216.25,17216.25,7,3,-1,1.25,-0.04,-0.75,18.2146,-1,-0.0007,-0.003,-0.002,-0.0014,0.7676,3.3015,40.56,-24.1,6.04,3.01,24.41,-29.7,3.79,-26.32,5.77,-10.68,-26.9,0.6,0.18,17268.25,17203.25,1,7/15/2024 9:49:00 AM,-645.68,0
7/15/2024 9:52:00 AM,65.5,21572.5,3.44,17203,17203,8.25,5.25,-1,0.79,-0.03,-0.85,22.6149,-0.12,-0.0001,-0.0016,0.0004,-0.003,-0.2518,2.1231,43.63,5.38,0.6,-3.43,25.89,-13.59,-3.47,-17.95,-2.64,-10.13,13.46,0.4,-0.2,17268.25,17203.75,1,7/15/2024 9:54:00 AM,-455.68,0
7/16/2024 9:46:00 AM,53.5,21596.75,3.55,17234.25,17233.75,17.25,0.5,-1,1.13,0,-0.4667,14.6909,-0.07,0,-0.0016,-0.0018,-0.0008,0.2846,0.4823,42.12,-16.84,4.88,0.1,5.17,-18.73,-9.97,-18.96,-1.41,1.45,-40.12,0.2,0.35,17286.5,17234,1,7/16/2024 10:03:00 AM,1499.32,1
7/17/2024 9:45:00 AM,69,21186,3.54,16836.75,16836.25,0.5,2,-1,0.64,-0.01,-3.2,16.2219,-1.14,-0.001,-0.0004,-0.0012,-0.001,0.4048,1.6449,35.25,-3.86,-11.72,-2.91,33.76,-20.51,-15.98,-34.93,-12.81,-121.57,93.66,0.8,-0.11,16883.5,16816,1,7/17/2024 10:10:00 AM,1944.32,1
7/18/2024 9:49:00 AM,106.75,21034.88,5.98,16652,16652,9.25,2.75,-1,0.86,-0.02,-4.9667,26.1541,-0.56,-0.0005,0.0002,-0.0001,-0.0029,0.3203,0.722,30.03,7.63,-20.93,-6.38,59.81,-16.88,-23.06,-40.83,-21.56,-49.37,39.12,0.2,-0.14,16751.25,16644.5,1,7/18/2024 10:05:00 AM,-720.68,0
